"","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size","Quarter"
"53","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010200","34001010200",27,91,26,100,6,15,1.7,44,379,556,15742,9302,-1,4,48,32,16,12,-1,85,24,100,81,-1,19,85,15,62,100,48,-1,31,19,50,-1,50,38,-1,-1,50,-1,12,-1,12,0,-1,91,35,149,77,8,15,-1,1,15,86,"NA","12100","00100","NA","NA","NJ","NA","NA",2021-12-31
"54","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010200","34001010200",11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","00100","NA","NA","NJ","NA","NA",2021-12-31
"55","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010200",7,"811/PRAC",9,"NA","NJ New Jersey Atlantic County 010200","34001010200",16,95,16,100,7,19,1,16,323,317,13320,13320,-1,-1,69,31,-1,-1,-1,100,23,100,94,-1,-1,88,-1,100,100,100,-1,19,19,63,-1,31,31,-1,-1,69,-1,-1,-1,0,0,-1,82,-1,-1,100,-1,-1,-1,1,15,86,"NA","12100","00100","NA","NA","NJ","NA","NA",2021-12-31
"56","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010300",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010300","34001010300",62,80,53,100,6,6,2.3,120,497,884,19996,8832,6,12,24,10,49,28,4,64,29,91,51,2,51,92,51,35,43,21,2,60,25,13,2,89,75,-1,-1,11,2,9,2,13,2,21,127,98,145,17,60,23,23,22,54,35,"NA","12100","00100","NA","NA","NJ","NA","NA",2021-12-31
"57","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010300",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010300","34001010300",61,79,51,100,6,6,2.3,118,497,894,19992,8640,6,12,22,10,49,27,4,65,29,90,51,2,53,94,53,34,43,20,2,61,24,14,2,90,76,-1,-1,10,2,10,2,14,2,21,125,100,146,14,63,24,24,22,54,35,"NA","12100","00100","NA","NA","NJ","NA","NA",2021-12-31
"58","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010300",7,"Project Based Section 8",5,"NA","NJ New Jersey Atlantic County 010300","34001010300",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","00100","NA","NA","NJ","NA","NA",2021-12-31
"59","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010401",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010401","34001010401",19,85,17,100,5,12,1.8,30,419,924,17706,10033,-1,18,29,18,35,12,-1,88,28,94,59,-1,18,82,18,33,82,47,-1,18,18,65,6,53,47,-1,-1,47,-1,6,-1,6,0,4,105,100,129,65,18,18,18,2,17,76,"NA","12100","60030","NA","NA","NJ","NA","NA",2021-12-31
"60","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010401",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010401","34001010401",18,85,16,100,5,13,1.8,29,430,927,18178,10029,-1,19,25,19,38,13,-1,88,28,94,56,-1,19,81,19,33,90,48,-1,19,19,63,6,50,44,-1,-1,50,-1,6,-1,6,0,4,95,100,131,63,19,19,19,2,17,76,"NA","12100","60030","NA","NA","NJ","NA","NA",2021-12-31
"61","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010401",7,"Project Based Section 8",5,"NA","NJ New Jersey Atlantic County 010401","34001010401",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","60030","NA","NA","NJ","NA","NA",2021-12-31
"62","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010403",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010403","34001010403",105,92,96,100,7,11,1.4,131,389,614,16850,12348,-1,5,35,33,27,3,-1,96,28,100,59,-1,11,82,11,50,4,8,-1,11,1,88,19,34,24,2,3,55,-1,5,-1,5,3,31,99,99,95,89,-1,11,1,5,49,84,"NA","12100","60030","NA","NA","NJ","NA","NA",2021-12-31
"63","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010403",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010403","34001010403",22,75,18,100,7,6,2.7,49,523,926,20515,7536,-1,12,12,24,53,17,-1,78,29,100,50,-1,61,83,61,50,50,22,-1,61,6,33,17,67,61,6,-1,33,-1,-1,-1,0,17,31,148,94,199,39,-1,61,6,5,49,84,"NA","12100","60030","NA","NA","NJ","NA","NA",2021-12-31
"64","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010403",7,"202/PRAC",8,"NA","NJ New Jersey Atlantic County 010403","34001010403",83,96,78,98,6,13,1.1,82,358,550,16005,15224,-1,4,40,35,22,-1,-1,100,27,100,62,-1,-1,82,-1,-1,-1,0,-1,-1,-1,100,19,27,15,1,4,60,-1,6,-1,6,0,-1,88,100,72,100,-1,-1,-1,5,49,84,"NA","12100","60030","NA","NA","NJ","NA","NA",2021-12-31
"65","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010501",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010501","34001010501",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","68190","NA","NA","NJ","NA","NA",2021-12-31
"66","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010501",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010501","34001010501",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","68190","NA","NA","NJ","NA","NA",2021-12-31
"67","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010503",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010503","34001010503",128,82,110,100,6,5,2.5,271,470,910,19194,7791,10,15,20,12,42,38,3,55,27,87,63,1,55,88,55,16,75,13,2,70,17,11,2,92,78,1,-1,8,2,8,3,13,3,35,105,95,180,5,86,8,16,13,57,24,"NA","12100","68190","NA","NA","NJ","NA","NA",2021-12-31
"68","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010503",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010503","34001010503",128,82,110,100,6,5,2.5,271,470,910,19194,7791,10,15,20,12,42,38,3,55,27,87,63,1,55,88,55,16,75,13,2,70,17,11,2,92,78,1,-1,8,2,8,3,13,3,35,105,95,180,5,86,8,16,13,57,24,"NA","12100","68190","NA","NA","NJ","NA","NA",2021-12-31
"69","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010505",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010505","34001010505",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"70","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010505",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010505","34001010505",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"71","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010506",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010506","34001010506",28,88,26,100,7,-1,1.9,50,314,598,12769,6640,8,8,50,21,13,15,4,73,20,100,92,-1,23,81,23,57,80,38,-1,50,31,19,-1,65,65,-1,-1,35,-1,-1,-1,0,0,-1,109,38,242,69,8,23,-1,4,28,84,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"72","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010506",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010506","34001010506",14,76,12,100,7,-1,3,36,351,925,14071,4690,9,18,27,18,27,33,-1,58,19,100,83,-1,50,83,50,10,50,14,-1,75,8,17,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,-1,127,83,242,33,17,50,-1,4,28,84,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"73","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010506",7,"811/PRAC",9,"NA","NJ New Jersey Atlantic County 010506","34001010506",14,99,14,100,8,-1,1,14,282,347,11654,11654,8,-1,69,23,-1,-1,7,86,20,100,100,-1,-1,79,-1,100,100,100,-1,29,50,21,-1,36,36,-1,-1,64,-1,-1,-1,0,0,-1,94,-1,-1,100,-1,-1,-1,4,28,84,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"74","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010600",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010600","34001010600",185,94,178,100,6,7,2.4,419,394,979,16057,6821,6,21,19,18,36,29,3,54,23,93,69,3,50,80,47,21,49,17,5,55,17,22,2,88,45,-1,1,11,3,19,21,43,2,47,143,99,129,19,56,25,27,20,47,61,"NA","12100","20350","NA","NA","NJ","NA","NA",2021-12-31
"75","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010600",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010600","34001010600",54,86,47,100,6,6,2.6,124,483,907,18095,6859,13,15,22,13,37,15,2,79,25,94,64,2,47,79,45,32,77,26,2,55,15,28,4,74,51,-1,2,26,6,11,4,21,4,47,106,96,149,28,36,36,19,20,47,61,"NA","12100","20350","NA","NA","NJ","NA","NA",2021-12-31
"76","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010600",7,"Project Based Section 8",5,"NA","NJ New Jersey Atlantic County 010600","34001010600",131,97,131,100,6,8,2.3,295,362,1006,15325,6806,3,24,17,20,36,34,3,46,22,92,70,3,51,81,47,17,36,13,6,55,18,21,2,93,43,-1,-1,5,2,22,27,50,1,-1,157,100,122,15,63,21,30,20,47,61,"NA","12100","20350","NA","NA","NJ","NA","NA",2021-12-31
"77","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010700",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010700","34001010700",52,96,51,100,4,10,2.4,120,266,976,11682,4965,10,15,39,17,20,31,4,45,17,100,86,2,59,88,59,13,33,8,2,67,20,12,-1,84,45,-1,2,14,2,25,10,37,2,-1,97,92,78,8,80,12,20,7,24,92,"NA","12100","21420","NA","NA","NJ","NA","NA",2021-12-31
"78","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010700",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010700","34001010700",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","21420","NA","NA","NJ","NA","NA",2021-12-31
"79","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010700",7,"Project Based Section 8",5,"NA","NJ New Jersey Atlantic County 010700","34001010700",39,99,39,100,3,10,2.4,93,269,1041,12010,5037,10,16,32,19,23,38,3,38,17,100,85,3,67,90,67,3,25,3,3,74,13,10,-1,92,49,-1,3,5,3,26,13,41,3,-1,97,100,56,-1,100,-1,18,7,24,92,"NA","12100","21420","NA","NA","NJ","NA","NA",2021-12-31
"80","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010700",7,"811/PRAC",9,"NA","NJ New Jersey Atlantic County 010700","34001010700",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","21420","NA","NA","NJ","NA","NA",2021-12-31
"81","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010800",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010800","34001010800",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"82","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010800",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010800","34001010800",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"83","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010900",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 010900","34001010900",15,92,15,100,6,-1,1.7,25,386,1008,15725,9435,-1,13,53,13,20,13,-1,87,24,100,80,-1,20,73,20,67,83,56,-1,33,27,40,13,47,40,-1,-1,53,-1,7,-1,7,0,-1,182,100,138,40,40,20,27,8,26,73,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"84","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001010900",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 010900","34001010900",15,92,15,100,6,-1,1.7,25,386,1008,15725,9435,-1,13,53,13,20,13,-1,87,24,100,80,-1,20,73,20,67,83,56,-1,33,27,40,13,47,40,-1,-1,53,-1,7,-1,7,0,-1,182,100,138,40,40,20,27,8,26,73,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"85","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011000",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011000","34001011000",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"86","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011000",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011000","34001011000",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"87","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011100",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011100","34001011100",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"88","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011100",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011100","34001011100",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","29430","NA","NA","NJ","NA","NA",2021-12-31
"89","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011201",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011201","34001011201",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","23940","NA","NA","NJ","NA","NA",2021-12-31
"90","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011201",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011201","34001011201",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","23940","NA","NA","NJ","NA","NA",2021-12-31
"91","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011202",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011202","34001011202",15,94,15,100,7,7,2.7,41,617,948,22850,8360,7,7,20,27,40,47,-1,53,32,80,53,-1,53,93,53,17,67,17,-1,47,33,20,-1,73,53,7,-1,27,-1,13,-1,13,0,31,183,100,177,13,27,60,33,8,27,88,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"92","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011202",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011202","34001011202",15,94,15,100,7,7,2.7,41,617,948,22850,8360,7,7,20,27,40,47,-1,53,32,80,53,-1,53,93,53,17,67,17,-1,47,33,20,-1,73,53,7,-1,27,-1,13,-1,13,0,31,183,100,177,13,27,60,33,8,27,88,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"93","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011300",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011300","34001011300",79,104,84,100,8,12,1.4,114,384,764,16913,12462,-1,14,39,21,25,8,-1,92,28,92,69,2,7,75,10,71,54,49,1,20,19,60,7,44,5,-1,-1,56,2,33,4,39,0,20,82,100,76,76,13,11,10,10,42,66,"NA","12100","08680","NA","NA","NJ","NA","NA",2021-12-31
"94","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011300",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011300","34001011300",79,104,84,100,8,12,1.4,114,384,764,16913,12462,-1,14,39,21,25,8,-1,92,28,92,69,2,7,75,10,71,54,49,1,20,19,60,7,44,5,-1,-1,56,2,33,4,39,0,20,82,100,76,76,13,11,10,10,42,66,"NA","12100","08680","NA","NA","NJ","NA","NA",2021-12-31
"95","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011401",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011401","34001011401",12,89,11,100,7,9,2.6,29,415,656,16337,6197,9,-1,36,36,18,18,-1,82,23,100,82,-1,36,45,27,50,100,28,-1,36,36,27,-1,55,36,-1,-1,45,-1,9,9,18,0,-1,145,55,265,45,-1,55,18,7,17,92,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"96","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011401",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011401","34001011401",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"97","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011401",7,"811/PRAC",9,"NA","NJ New Jersey Atlantic County 011401","34001011401",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"98","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011403",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011403","34001011403",150,84,131,100,6,5,3.3,432,576,889,22662,6872,6,7,19,13,55,46,1,49,30,88,53,4,71,95,72,20,100,12,1,79,15,6,-1,90,78,-1,1,10,3,8,1,11,1,35,130,96,208,8,36,56,11,6,61,22,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"99","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011403",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011403","34001011403",144,83,126,100,6,5,3.4,427,587,915,23049,6801,6,7,19,12,56,47,1,48,30,87,53,4,74,96,75,16,100,11,1,79,13,6,-1,92,79,-1,1,8,3,8,1,12,1,35,131,100,208,5,37,58,11,6,61,22,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"100","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011403",7,"811/PRAC",9,"NA","NJ New Jersey Atlantic County 011403","34001011403",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"101","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011404",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011404","34001011404",85,85,73,100,6,10,1.8,129,423,745,17215,9742,4,15,33,13,35,29,1,68,26,96,68,-1,34,81,33,51,64,33,1,49,30,19,-1,62,47,-1,-1,36,-1,14,1,15,0,20,120,79,134,51,40,10,10,11,39,56,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"102","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011404",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Atlantic County 011404","34001011404",65,84,58,100,7,3,2,114,443,939,17994,9155,5,16,30,7,42,34,2,62,27,95,64,-1,43,90,41,40,50,24,2,50,31,17,-1,74,55,-1,-1,26,-1,17,2,19,0,20,141,100,134,38,50,12,12,11,39,56,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"103","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011404",7,"811/PRAC",9,"NA","NJ New Jersey Atlantic County 011404","34001011404",20,88,15,85,6,33,1,15,345,148,14202,14202,-1,13,47,33,7,7,-1,93,24,100,87,-1,-1,47,-1,100,100,100,-1,47,27,27,-1,13,13,-1,-1,73,-1,-1,-1,0,0,-1,42,-1,-1,100,-1,-1,-1,11,39,56,"NA","12100","99999","NA","NA","NJ","NA","NA",2021-12-31
"104","Census Tract","NJ New Jersey","NJ New Jersey 001 Atlantic County 34001011500",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Atlantic County 011500","34001011500",71,83,60,100,6,8,3.4,205,493,889,21258,6222,13,9,18,9,51,42,3,47,27,87,65,2,67,92,67,13,67,12,2,73,15,10,-1,92,78,2,-1,8,-1,10,2,12,0,56,139,100,177,12,15,73,5,6,33,89,"NA","12100","44820","NA","NA","NJ","NA","NA",2021-12-31
