"","Quarter","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size"
"53",2021-12-31,"City","NJ New Jersey","3403580 BAYONNE CITY",8,"Project Based Section 8",5,"NA","NJ BAYONNE CITY","3403580",396,92,376,100,6,12,1.4,524,346,1400,14883,10680,5,24,41,11,19,14,-1,84,19,96,87,1,10,61,10,47,36,30,1,20,16,64,7,44,9,-1,2,48,0,31,2,33,0,-1,127,38,52,76,16,7,9,19,43,14,"NA","NA","03580","NA","NA","NJ","NA","NA"
"54",2021-12-31,"City","NJ New Jersey","3403940 BEACH HAVEN BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BEACH HAVEN BOROUGH","3403940",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","03940","NA","NA","NJ","NA","NA"
"55",2021-12-31,"City","NJ New Jersey","3403940 BEACH HAVEN BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BEACH HAVEN BOROUGH","3403940",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","03940","NA","NA","NJ","NA","NA"
"56",2021-12-31,"City","NJ New Jersey","3404120 BEACH HAVEN WEST CDP",8,"Summary of All HUD Programs",1,"NA","NJ BEACH HAVEN WEST CDP","3404120",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04120","NA","NA","NJ","NA","NA"
"57",2021-12-31,"City","NJ New Jersey","3404120 BEACH HAVEN WEST CDP",8,"Housing Choice Vouchers",3,"NA","NJ BEACH HAVEN WEST CDP","3404120",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04120","NA","NA","NJ","NA","NA"
"58",2021-12-31,"City","NJ New Jersey","3404180 BEACHWOOD BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BEACHWOOD BOROUGH","3404180",20,93,19,100,5,21,3.2,60,521,983,20432,6470,6,11,33,22,28,21,-1,74,20,100,79,5,47,89,47,38,33,20,-1,68,16,16,-1,42,37,-1,-1,58,-1,5,-1,5,0,33,86,74,237,11,26,63,26,8,14,96,"NA","NA","04180","NA","NA","NJ","NA","NA"
"59",2021-12-31,"City","NJ New Jersey","3404180 BEACHWOOD BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BEACHWOOD BOROUGH","3404180",20,93,19,100,5,21,3.2,60,521,983,20432,6470,6,11,33,22,28,21,-1,74,20,100,79,5,47,89,47,38,33,20,-1,68,16,16,-1,42,37,-1,-1,58,-1,5,-1,5,0,33,86,74,237,11,26,63,26,8,14,96,"NA","NA","04180","NA","NA","NJ","NA","NA"
"60",2021-12-31,"City","NJ New Jersey","3404252 BEATTYSTOWN CDP",8,"Summary of All HUD Programs",1,"NA","NJ BEATTYSTOWN CDP","3404252",99,98,98,100,4,12,1.4,138,502,818,19246,13667,1,12,35,14,38,16,-1,84,25,97,71,-1,16,68,15,58,70,49,3,24,26,47,7,28,7,1,1,72,-1,18,-1,18,2,15,124,100,78,82,16,2,4,6,21,55,"NA","NA","04252","NA","NA","NJ","NA","NA"
"61",2021-12-31,"City","NJ New Jersey","3404252 BEATTYSTOWN CDP",8,"Housing Choice Vouchers",3,"NA","NJ BEATTYSTOWN CDP","3404252",99,98,98,100,4,12,1.4,138,502,818,19246,13667,1,12,35,14,38,16,-1,84,25,97,71,-1,16,68,15,58,70,49,3,24,26,47,7,28,7,1,1,72,-1,18,-1,18,2,15,124,100,78,82,16,2,4,6,21,55,"NA","NA","04252","NA","NA","NJ","NA","NA"
"62",2021-12-31,"City","NJ New Jersey","3404400 BECKETT CDP",8,"Summary of All HUD Programs",1,"NA","NJ BECKETT CDP","3404400",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04400","NA","NA","NJ","NA","NA"
"63",2021-12-31,"City","NJ New Jersey","3404400 BECKETT CDP",8,"Housing Choice Vouchers",3,"NA","NJ BECKETT CDP","3404400",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04400","NA","NA","NJ","NA","NA"
"64",2021-12-31,"City","NJ New Jersey","3404600 BELFORD CDP",8,"Summary of All HUD Programs",1,"NA","NJ BELFORD CDP","3404600",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04600","NA","NA","NJ","NA","NA"
"65",2021-12-31,"City","NJ New Jersey","3404600 BELFORD CDP",8,"Housing Choice Vouchers",3,"NA","NJ BELFORD CDP","3404600",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04600","NA","NA","NJ","NA","NA"
"66",2021-12-31,"City","NJ New Jersey","3404750 BELLMAWR BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BELLMAWR BOROUGH","3404750",23,94,22,100,5,9,1.5,32,586,889,18032,12397,18,9,23,9,41,36,5,59,25,91,64,-1,23,68,23,59,80,44,-1,41,36,23,-1,50,36,-1,-1,41,-1,14,-1,14,0,31,83,77,119,68,23,9,9,16,16,47,"NA","NA","04750","NA","NA","NJ","NA","NA"
"67",2021-12-31,"City","NJ New Jersey","3404750 BELLMAWR BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BELLMAWR BOROUGH","3404750",17,95,17,100,5,6,1.6,27,652,967,18953,11933,18,6,18,12,47,41,-1,59,26,94,59,-1,29,76,29,50,67,33,-1,41,41,18,-1,47,29,-1,-1,53,-1,18,-1,18,0,31,96,100,119,59,29,12,12,17,15,47,"NA","NA","04750","NA","NA","NJ","NA","NA"
"68",2021-12-31,"City","NJ New Jersey","3404750 BELLMAWR BOROUGH",8,"811/PRAC",9,"NA","NJ BELLMAWR BOROUGH","3404750",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","04750","NA","NA","NJ","NA","NA"
"69",2021-12-31,"City","NJ New Jersey","3404930 BELMAR BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BELMAR BOROUGH","3404930",67,93,58,93,10,5,1.3,77,453,483,19429,14635,2,14,21,22,41,10,-1,90,24,98,76,-1,5,55,5,44,10,19,-1,14,17,69,9,14,9,-1,-1,86,-1,3,2,5,2,73,110,24,132,79,16,5,5,9,14,50,"NA","NA","04930","NA","NA","NJ","NA","NA"
"70",2021-12-31,"City","NJ New Jersey","3404930 BELMAR BOROUGH",8,"Public Housing",2,"NA","NJ BELMAR BOROUGH","3404930",50,96,44,92,11,7,1,46,393,305,17749,16978,-1,18,23,25,34,2,-1,98,23,98,82,-1,-1,48,-1,100,8,17,-1,5,7,89,11,7,5,-1,-1,93,-1,2,-1,2,0,73,89,-1,-1,98,2,-1,-1,8,10,46,"NA","NA","04930","NA","NA","NJ","NA","NA"
"71",2021-12-31,"City","NJ New Jersey","3404930 BELMAR BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BELMAR BOROUGH","3404930",17,85,14,96,7,-1,2.2,31,641,1069,24709,11159,7,-1,14,14,64,36,-1,64,27,100,57,-1,21,79,21,23,100,23,-1,43,50,7,-1,36,21,-1,-1,64,-1,7,7,14,7,-1,177,100,132,21,57,21,21,14,28,62,"NA","NA","04930","NA","NA","NJ","NA","NA"
"72",2021-12-31,"City","NJ New Jersey","3404990 BELVIDERE TOWN",8,"Summary of All HUD Programs",1,"NA","NJ BELVIDERE TOWN","3404990",119,99,118,100,5,10,1.5,181,329,785,13826,9014,13,21,30,17,19,16,9,74,18,99,88,-1,23,71,22,52,69,41,2,32,36,31,2,17,6,-1,2,83,1,8,-1,9,0,10,95,89,119,65,26,8,10,9,7,61,"NA","NA","04990","NA","NA","NJ","NA","NA"
"73",2021-12-31,"City","NJ New Jersey","3404990 BELVIDERE TOWN",8,"Housing Choice Vouchers",3,"NA","NJ BELVIDERE TOWN","3404990",119,99,118,100,5,10,1.5,181,329,785,13826,9014,13,21,30,17,19,16,9,74,18,99,88,-1,23,71,22,52,69,41,2,32,36,31,2,17,6,-1,2,83,1,8,-1,9,0,10,95,89,119,65,26,8,10,9,7,61,"NA","NA","04990","NA","NA","NJ","NA","NA"
"74",2021-12-31,"City","NJ New Jersey","3405170 BERGENFIELD BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BERGENFIELD BOROUGH","3405170",303,94,279,98,6,7,1.7,470,438,969,17004,10094,4,18,35,13,31,19,1,77,20,97,84,1,17,72,15,37,38,24,0,25,16,58,8,75,25,-1,18,25,3,26,3,32,1,112,141,97,58,69,22,9,6,9,71,42,"NA","NA","05170","NA","NA","NJ","NA","NA"
"75",2021-12-31,"City","NJ New Jersey","3405170 BERGENFIELD BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BERGENFIELD BOROUGH","3405170",178,92,163,99,6,7,2,320,509,1065,18472,9409,6,15,32,13,35,31,1,64,21,96,80,1,29,79,26,30,58,22,1,39,25,35,1,79,35,-1,3,21,6,33,2,40,2,112,162,96,69,54,31,15,10,9,69,48,"NA","NA","05170","NA","NA","NJ","NA","NA"
"76",2021-12-31,"City","NJ New Jersey","3405170 BERGENFIELD BOROUGH",8,"Project Based Section 8",5,"NA","NJ BERGENFIELD BOROUGH","3405170",124,95,116,98,6,6,1.3,150,338,837,14941,11554,2,23,38,13,24,3,-1,96,19,99,89,-1,-1,62,-1,100,28,29,-1,6,3,91,17,69,11,-1,39,30,-1,16,3,19,0,-1,112,100,42,90,10,-1,1,10,74,35,"NA","NA","05170","NA","NA","NJ","NA","NA"
"77",2021-12-31,"City","NJ New Jersey","3405440 BERLIN BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BERLIN BOROUGH","3405440",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","05440","NA","NA","NJ","NA","NA"
"78",2021-12-31,"City","NJ New Jersey","3405440 BERLIN BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BERLIN BOROUGH","3405440",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","05440","NA","NA","NJ","NA","NA"
"79",2021-12-31,"City","NJ New Jersey","3405590 BERNARDSVILLE BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BERNARDSVILLE BOROUGH","3405590",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","05590","NA","NA","NJ","NA","NA"
"80",2021-12-31,"City","NJ New Jersey","3405590 BERNARDSVILLE BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BERNARDSVILLE BOROUGH","3405590",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","05590","NA","NA","NJ","NA","NA"
"81",2021-12-31,"City","NJ New Jersey","3405740 BEVERLY CITY",8,"Summary of All HUD Programs",1,"NA","NJ BEVERLY CITY","3405740",83,96,80,100,8,5,2.2,178,510,546,23599,10606,4,11,20,16,49,41,4,55,30,89,56,1,55,80,51,29,67,21,1,55,25,19,1,73,64,-1,3,28,-1,6,-1,6,0,14,117,95,89,25,54,21,3,16,42,64,"NA","NA","05740","NA","NA","NJ","NA","NA"
"82",2021-12-31,"City","NJ New Jersey","3405740 BEVERLY CITY",8,"Public Housing",2,"NA","NJ BEVERLY CITY","3405740",71,96,68,100,8,6,2.3,155,515,470,24359,10686,1,10,21,18,50,44,4,51,31,87,56,-1,60,82,56,29,67,21,-1,59,24,18,-1,72,62,-1,3,28,-1,7,-1,7,0,12,115,96,79,19,60,21,1,16,42,64,"NA","NA","05740","NA","NA","NJ","NA","NA"
"83",2021-12-31,"City","NJ New Jersey","3405740 BEVERLY CITY",8,"Housing Choice Vouchers",3,"NA","NJ BEVERLY CITY","3405740",12,96,12,100,8,-1,1.9,23,483,993,19295,10067,17,17,17,8,42,25,-1,75,24,100,58,8,25,67,25,33,67,26,8,33,33,25,8,75,75,-1,-1,25,-1,-1,-1,0,0,16,128,92,144,58,17,25,8,16,42,64,"NA","NA","05740","NA","NA","NJ","NA","NA"
"84",2021-12-31,"City","NJ New Jersey","3406040 BLACKWOOD CDP",8,"Summary of All HUD Programs",1,"NA","NJ BLACKWOOD CDP","3406040",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06040","NA","NA","NJ","NA","NA"
"85",2021-12-31,"City","NJ New Jersey","3406040 BLACKWOOD CDP",8,"Housing Choice Vouchers",3,"NA","NJ BLACKWOOD CDP","3406040",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06040","NA","NA","NJ","NA","NA"
"86",2021-12-31,"City","NJ New Jersey","3406130 BLAIRSTOWN CDP",8,"Summary of All HUD Programs",1,"NA","NJ BLAIRSTOWN CDP","3406130",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06130","NA","NA","NJ","NA","NA"
"87",2021-12-31,"City","NJ New Jersey","3406130 BLAIRSTOWN CDP",8,"Housing Choice Vouchers",3,"NA","NJ BLAIRSTOWN CDP","3406130",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06130","NA","NA","NJ","NA","NA"
"88",2021-12-31,"City","NJ New Jersey","3406340 BLOOMINGDALE BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BLOOMINGDALE BOROUGH","3406340",19,98,19,100,6,21,2,38,498,920,20320,10160,-1,11,32,-1,58,21,-1,79,23,100,74,5,32,84,32,31,17,21,-1,37,32,32,-1,32,16,5,-1,68,-1,11,-1,11,0,60,103,95,111,42,47,11,5,8,14,68,"NA","NA","06340","NA","NA","NJ","NA","NA"
"89",2021-12-31,"City","NJ New Jersey","3406340 BLOOMINGDALE BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BLOOMINGDALE BOROUGH","3406340",19,98,19,100,6,21,2,38,498,920,20320,10160,-1,11,32,-1,58,21,-1,79,23,100,74,5,32,84,32,31,17,21,-1,37,32,32,-1,32,16,5,-1,68,-1,11,-1,11,0,60,103,95,111,42,47,11,5,8,14,68,"NA","NA","06340","NA","NA","NJ","NA","NA"
"90",2021-12-31,"City","NJ New Jersey","3406370 BLOOMSBURY BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BLOOMSBURY BOROUGH","3406370",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06370","NA","NA","NJ","NA","NA"
"91",2021-12-31,"City","NJ New Jersey","3406370 BLOOMSBURY BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BLOOMSBURY BOROUGH","3406370",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06370","NA","NA","NJ","NA","NA"
"92",2021-12-31,"City","NJ New Jersey","3406490 BOGOTA BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BOGOTA BOROUGH","3406490",100,92,91,99,6,2,2,181,527,1071,19838,9974,6,17,23,13,41,30,1,67,23,96,73,3,26,82,26,23,35,18,-1,27,25,47,9,68,21,-1,14,32,7,23,3,33,3,185,140,99,86,56,29,15,5,6,58,66,"NA","NA","06490","NA","NA","NJ","NA","NA"
"93",2021-12-31,"City","NJ New Jersey","3406490 BOGOTA BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BOGOTA BOROUGH","3406490",100,92,91,99,6,2,2,181,527,1071,19838,9974,6,17,23,13,41,30,1,67,23,96,73,3,26,82,26,23,35,18,-1,27,25,47,9,68,21,-1,14,32,7,23,3,33,3,185,140,99,86,56,29,15,5,6,58,66,"NA","NA","06490","NA","NA","NJ","NA","NA"
"94",2021-12-31,"City","NJ New Jersey","3406610 BOONTON TOWN",8,"Summary of All HUD Programs",1,"NA","NJ BOONTON TOWN","3406610",257,97,249,100,6,8,2.1,518,502,955,20428,9820,5,13,22,12,48,37,2,55,23,96,70,4,33,71,29,18,41,14,2,45,25,28,2,57,35,-1,5,43,2,16,-1,18,0,6,108,65,125,45,28,27,12,5,29,58,"NA","NA","06610","NA","NA","NJ","NA","NA"
"95",2021-12-31,"City","NJ New Jersey","3406610 BOONTON TOWN",8,"Public Housing",2,"NA","NJ BOONTON TOWN","3406610",74,93,69,100,6,7,2,136,479,500,21215,10764,7,10,17,13,53,30,1,55,24,94,67,4,32,64,30,13,45,13,-1,43,25,32,1,61,45,-1,3,39,1,12,-1,13,0,6,114,-1,-1,61,22,17,3,4,30,56,"NA","NA","06610","NA","NA","NJ","NA","NA"
"96",2021-12-31,"City","NJ New Jersey","3406610 BOONTON TOWN",8,"Housing Choice Vouchers",3,"NA","NJ BOONTON TOWN","3406610",181,99,179,100,5,8,2.1,381,512,1134,20185,9483,5,14,24,11,47,39,3,54,23,97,72,4,34,73,29,19,38,14,2,46,26,26,2,56,31,-1,6,44,2,17,-1,20,1,6,106,90,125,40,30,30,15,5,28,58,"NA","NA","06610","NA","NA","NJ","NA","NA"
"97",2021-12-31,"City","NJ New Jersey","3406610 BOONTON TOWN",8,"811/PRAC",9,"NA","NJ BOONTON TOWN","3406610",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06610","NA","NA","NJ","NA","NA"
"98",2021-12-31,"City","NJ New Jersey","3406670 BORDENTOWN CITY",8,"Summary of All HUD Programs",1,"NA","NJ BORDENTOWN CITY","3406670",14,98,13,94,11,-1,1.1,14,521,769,19411,18024,-1,-1,23,31,46,-1,-1,100,29,100,62,-1,-1,69,-1,100,50,71,-1,8,31,62,-1,54,46,-1,-1,46,-1,-1,8,8,0,-1,74,100,67,85,15,-1,8,5,20,37,"NA","NA","06670","NA","NA","NJ","NA","NA"
"99",2021-12-31,"City","NJ New Jersey","3406670 BORDENTOWN CITY",8,"Housing Choice Vouchers",3,"NA","NJ BORDENTOWN CITY","3406670",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06670","NA","NA","NJ","NA","NA"
"100",2021-12-31,"City","NJ New Jersey","3406670 BORDENTOWN CITY",8,"Project Based Section 8",5,"NA","NJ BORDENTOWN CITY","3406670",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","06670","NA","NA","NJ","NA","NA"
"101",2021-12-31,"City","NJ New Jersey","3406790 BOUND BROOK BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BOUND BROOK BOROUGH","3406790",119,92,117,100,5,9,2.1,243,454,1064,18267,8795,6,20,29,8,37,32,3,56,18,97,79,3,32,64,33,38,54,23,-1,41,37,22,-1,74,55,-1,2,26,1,15,2,17,1,61,102,98,99,56,24,20,6,9,64,34,"NA","NA","06790","NA","NA","NJ","NA","NA"
"102",2021-12-31,"City","NJ New Jersey","3406790 BOUND BROOK BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BOUND BROOK BOROUGH","3406790",119,92,117,100,5,9,2.1,243,454,1064,18267,8795,6,20,29,8,37,32,3,56,18,97,79,3,32,64,33,38,54,23,-1,41,37,22,-1,74,55,-1,2,26,1,15,2,17,1,61,102,98,99,56,24,20,6,9,64,34,"NA","NA","06790","NA","NA","NJ","NA","NA"
"103",2021-12-31,"City","NJ New Jersey","3406970 BRADLEY BEACH BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ BRADLEY BEACH BOROUGH","3406970",33,83,27,99,7,-1,1.9,50,525,1055,20069,10837,-1,22,19,26,33,41,-1,59,24,93,78,-1,30,70,22,58,50,32,-1,19,52,30,-1,44,19,-1,-1,56,4,22,-1,26,0,-1,162,96,107,41,44,15,19,11,28,53,"NA","NA","06970","NA","NA","NJ","NA","NA"
"104",2021-12-31,"City","NJ New Jersey","3406970 BRADLEY BEACH BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ BRADLEY BEACH BOROUGH","3406970",33,83,27,99,7,-1,1.9,50,525,1055,20069,10837,-1,22,19,26,33,41,-1,59,24,93,78,-1,30,70,22,58,50,32,-1,19,52,30,-1,44,19,-1,-1,56,4,22,-1,26,0,-1,162,96,107,41,44,15,19,11,28,53,"NA","NA","06970","NA","NA","NJ","NA","NA"
"105",2021-12-31,"City","NJ New Jersey","3407000 BRADLEY GARDENS CDP",8,"Summary of All HUD Programs",1,"NA","NJ BRADLEY GARDENS CDP","3407000",20,95,19,100,7,-1,2.4,46,379,1050,15767,6513,-1,32,32,21,16,11,-1,89,15,100,95,5,16,53,21,78,10,24,-1,21,26,53,16,68,26,-1,32,32,-1,5,5,11,0,-1,108,68,109,79,-1,21,-1,6,42,65,"NA","NA","07000","NA","NA","NJ","NA","NA"
"106",2021-12-31,"City","NJ New Jersey","3407000 BRADLEY GARDENS CDP",8,"Housing Choice Vouchers",3,"NA","NJ BRADLEY GARDENS CDP","3407000",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","07000","NA","NA","NJ","NA","NA"
